Duration,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
1220,1,12681,1,4,20,0,16,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
195,0,4886,3,4,11,0,14,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,3807,21,6,10,20,12,55,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,4804,18,5,4,40,7,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
290,1,5694,9,3,7,30,12,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
600,1,10197,24,5,9,0,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,4077,15,6,23,30,2,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
705,1,14781,1,5,6,30,18,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,5224,9,5,11,30,14,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
160,0,4804,24,4,21,25,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1330,1,8586,21,5,6,30,4,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1515,1,7662,21,5,12,0,13,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
535,1,18550,3,3,9,55,18,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
385,1,8610,12,6,17,0,23,25,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
180,0,7229,1,5,7,10,10,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1165,2,12009,6,6,10,0,5,25,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1685,1,14151,18,5,17,0,21,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,4729,9,4,5,10,8,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,7931,3,3,5,10,8,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1505,1,12898,21,5,11,30,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1295,1,16289,9,3,6,50,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1295,2,13292,3,6,21,25,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
780,1,7618,27,5,8,0,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
435,1,13377,15,6,18,15,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
955,1,5192,12,6,7,35,23,30,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
455,1,7268,24,6,11,40,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
800,1,12384,24,5,20,25,9,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,5694,15,3,4,0,6,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
420,2,16338,18,3,8,55,15,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
750,1,7198,6,6,13,0,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
650,1,6540,21,3,8,0,18,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,3210,3,6,19,35,21,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
155,0,3873,18,6,6,55,9,30,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
165,0,4483,21,4,11,10,13,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
340,1,6752,15,5,16,45,22,25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,4823,12,4,7,10,10,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
745,1,10203,6,5,20,30,8,55,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0,3873,18,5,22,20,0,40,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
80,0,2017,27,3,13,10,14,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1215,1,8586,6,6,8,25,4,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
695,1,31825,1,3,22,50,10,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1665,2,16057,15,5,10,0,13,45,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1570,1,10262,6,6,2,15,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
305,1,6593,1,6,20,25,1,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,3971,24,6,21,10,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1415,1,16289,9,3,19,15,18,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1450,1,9314,1,5,9,35,9,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
180,0,4030,21,5,17,45,20,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
420,1,13587,12,6,14,0,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1295,1,9314,1,5,20,25,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
625,1,6253,15,6,20,45,7,10,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
955,1,5192,15,4,7,35,23,30,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1700,2,16372,1,5,9,25,13,45,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,5403,24,4,11,30,14,20,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
440,1,11200,27,3,11,30,18,50,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
145,0,3858,12,6,11,35,14,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
155,0,4174,6,4,15,30,18,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
185,0,5411,27,4,18,5,21,10,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,3175,15,5,16,55,18,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
140,0,3858,24,5,14,45,17,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
520,1,13941,1,5,20,0,4,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1800,2,12182,15,6,13,15,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0,4990,21,6,16,55,19,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1540,1,10539,9,6,20,25,22,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175,0,6860,9,3,10,5,13,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
175,0,8001,6,3,14,55,17,50,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1210,1,10262,27,6,22,50,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
385,1,8085,6,5,17,0,23,25,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
170,0,3419,27,6,0,25,3,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1665,2,15164,1,5,10,0,13,45,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
165,0,6565,24,3,17,15,20,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
805,2,9254,27,3,5,25,18,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
220,1,6857,6,6,6,50,10,30,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1100,2,12140,12,5,7,0,1,20,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
145,0,3841,6,6,9,0,11,25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
685,1,14781,6,5,8,25,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1300,1,8372,18,5,10,0,7,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1830,3,8607,1,4,16,45,23,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
660,1,13587,24,6,10,0,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
450,1,15554,18,5,20,55,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1360,1,10844,21,5,21,10,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
90,0,4392,24,5,12,0,13,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
165,0,6961,27,5,17,0,19,45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
795,1,8907,18,5,9,45,23,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
835,1,6442,15,6,8,35,22,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
570,1,8586,15,5,14,5,23,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1820,2,13486,15,5,12,55,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
75,0,3100,6,6,19,30,20,45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2070,2,15812,6,3,17,55,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
185,0,5201,24,4,18,5,21,10,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
825,2,9413,3,3,7,35,21,20,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1380,2,13591,6,6,20,15,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
85,0,5678,1,6,2,55,4,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
895,1,6781,3,3,8,15,23,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1005,1,7832,21,3,18,40,11,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1610,1,14053,9,3,16,0,18,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
800,1,10703,9,5,20,25,9,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
480,1,13727,15,5,17,30,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
480,1,7408,24,6,13,0,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1280,1,20800,1,3,14,5,11,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1100,2,11911,3,6,13,20,7,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
160,0,5403,3,4,7,0,9,40,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
575,1,13469,6,6,9,35,19,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
910,2,11270,6,6,21,25,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
590,1,6152,24,6,20,45,6,35,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1225,1,12452,27,3,8,0,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1430,1,10844,15,5,16,30,16,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
635,1,8216,18,5,11,55,22,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
800,1,13626,12,6,6,30,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
855,2,7084,6,3,7,5,21,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
860,1,7575,9,5,4,55,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1475,1,6781,3,3,8,15,8,50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
180,0,6478,6,6,7,10,10,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
80,0,2385,15,3,5,45,7,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
480,1,9385,18,5,13,0,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,5048,18,4,7,45,10,40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
305,1,5058,12,6,20,25,1,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
440,1,11269,21,3,6,0,13,20,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
390,1,7363,9,4,19,0,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1305,2,11762,9,3,21,30,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
800,1,15764,6,3,15,5,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1105,1,10262,12,6,10,0,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1320,2,10919,3,6,14,35,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1530,1,10262,15,6,17,30,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1045,2,11883,6,5,5,50,23,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0,3847,21,3,22,20,0,40,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
90,0,5678,12,6,19,35,21,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
930,1,8662,12,5,7,10,22,40,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
865,1,12898,27,5,14,0,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,4423,12,5,21,10,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
875,1,8991,12,6,17,40,8,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
295,1,5409,15,5,17,55,22,50,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
455,1,6442,27,4,8,35,16,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
590,2,9941,24,5,12,0,21,50,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
880,2,6494,21,3,6,40,21,20,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
510,1,7198,24,6,17,0,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,7110,9,3,5,45,8,35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
875,1,11087,12,3,18,55,9,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
155,0,4804,9,5,20,20,22,55,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175,0,4823,15,6,7,10,10,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
575,1,14151,12,5,9,35,19,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
780,1,10791,27,6,6,0,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1555,1,7980,1,4,7,10,9,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1535,1,6587,27,4,5,15,6,50,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
135,0,3687,6,5,7,5,9,20,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1470,2,13307,15,5,18,45,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
85,0,2050,24,3,15,0,16,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
600,1,10197,9,5,9,0,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,4668,24,6,21,0,23,50,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
170,0,4990,24,5,13,0,15,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
90,0,4049,24,5,6,25,7,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
720,1,7933,15,6,9,0,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,4049,6,5,9,10,10,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1280,1,6645,27,3,7,5,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,8040,18,6,8,45,10,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
755,1,8098,21,3,13,0,1,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1005,1,10262,3,6,2,15,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
780,1,12284,18,3,18,40,7,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1680,1,10262,3,6,15,0,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,4990,12,4,20,0,22,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1030,2,12568,18,3,17,25,10,35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
570,1,11841,6,5,14,5,23,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
620,1,18371,15,6,2,15,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
475,1,23267,1,3,10,20,18,15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
840,1,13067,1,5,9,35,23,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0,5277,21,6,22,5,0,25,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
865,2,13879,27,5,17,15,7,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4174,9,4,17,15,19,50,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1410,2,10178,9,5,19,45,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1000,2,13882,12,6,11,45,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,4878,21,5,19,30,22,15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
170,0,4668,27,6,9,45,12,35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1595,1,10844,21,5,20,0,22,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
735,1,7005,27,6,8,45,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
620,1,12898,21,5,2,15,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
925,1,9929,15,6,3,50,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
540,1,14714,1,6,10,0,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,6094,21,4,5,10,8,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
680,1,16736,6,3,11,40,23,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
175,0,7229,3,4,11,10,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
460,1,8882,18,5,4,55,12,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
660,1,10197,9,5,8,0,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4804,12,5,20,20,22,55,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
350,1,13628,3,3,7,30,13,20,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
190,0,6216,27,5,14,40,17,50,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1535,1,7480,21,5,5,15,6,50,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
375,1,11936,12,6,10,0,16,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135,0,3859,18,3,8,20,10,35,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
845,1,8586,12,5,20,0,10,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175,0,21730,1,3,21,10,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
500,1,6628,1,6,17,10,1,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1195,2,10151,1,5,12,0,7,55,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1285,1,11467,21,5,17,0,14,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
295,1,7010,15,6,5,10,10,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0,7229,3,4,17,45,20,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
180,0,8033,9,3,13,10,16,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
175,0,7229,18,5,11,10,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
315,1,6911,9,6,21,0,2,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1380,2,14300,27,6,20,0,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1100,2,13033,9,6,7,0,1,20,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,3943,24,5,4,0,6,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
175,0,6205,9,3,9,35,12,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
570,1,14871,6,3,11,30,21,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
85,0,5678,18,5,2,55,4,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
465,1,16108,1,6,11,30,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
775,1,17261,6,3,20,35,9,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
160,0,3311,12,5,5,55,8,35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
155,0,4174,12,4,11,30,14,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,4823,9,6,16,55,19,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
920,1,8425,9,3,22,0,13,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
175,0,7229,15,5,11,10,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
540,1,5281,9,6,10,35,19,35,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1225,1,17549,9,3,8,0,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
780,1,13797,3,6,8,0,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,4823,12,4,8,30,11,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
955,1,7258,3,6,17,40,9,35,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
765,1,18192,3,3,12,50,1,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1165,2,13899,1,5,10,0,5,25,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
400,1,10844,9,5,14,5,20,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1450,1,14151,12,5,9,35,9,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
620,1,15147,6,3,15,15,1,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,3898,15,6,7,45,10,40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
665,1,6818,15,5,5,5,16,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1170,1,14781,15,5,16,30,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
500,2,5192,21,5,15,10,23,30,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
425,2,14441,27,6,5,30,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1480,1,14151,24,5,20,25,21,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
220,1,4226,18,5,19,35,23,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1380,2,13381,27,5,20,15,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
845,1,10678,15,6,4,55,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
440,1,12242,27,3,11,30,18,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
